repository_name,site,views,unique_visitors/cloners
osprey,Google,84,34
osprey,github.com,64,11
osprey,schorschinho.github.io,34,9
osprey,forum.mrshub.org,13,11
osprey,Yahoo,12,1
osprey,mrshub.org,10,4
osprey,specfitlab.com,7,1
osprey,mrshub.netlify.app,6,4
osprey,gabamrs.com,5,1
osprey,cn.bing.com,5,1
osprey-dw-workshop,github.com,2,2
