repository_name,site,views,unique_visitors/cloners
github-stats-osprey,github.com,4,2
LCModel,Google,17,9
LCModel,Bing,4,3
LCModel,cn.bing.com,1,1
LCModel,forum.mrshub.org,1,1
LCModel,es.search.yahoo.com,1,1
nifti-mrs-matlab,cn.bing.com,5,1
nifti-mrs-matlab,meduniwien.webex.com,2,2
osprey,Google,128,58
osprey,github.com,34,9
osprey,schorschinho.github.io,25,11
osprey,forum.mrshub.org,12,3
osprey,kennedykrieger.org,11,3
osprey,specfitlab.com,7,3
osprey,mrshub.org,3,3
osprey,Bing,3,3
osprey,StartPage,3,1
osprey,mail.google.com,2,2
osprey-dw-workshop,github.com,2,2
