repository_name,site,views,unique_visitors/cloners
osprey,Google,130,29
osprey,schorschinho.github.io,92,13
osprey,forum.mrshub.org,89,10
osprey,github.com,34,5
osprey,mrshub.org,28,2
osprey,kennedykrieger.org,9,5
osprey,gabamrs.com,6,3
osprey,mrshub.netlify.app,3,3
osprey,DuckDuckGo,2,2
osprey,youtube.com,2,2
plotLCMBasis,Google,1,1
