repository_name,date,clones,unique_visitors/cloners
osprey,2024-05-30,1,1
osprey,2024-05-31,2,1
osprey,2024-06-03,8,6
osprey,2024-06-04,6,5
osprey,2024-06-05,2,2
osprey,2024-06-06,1,1
osprey,2024-06-07,2,2
osprey,2024-06-08,1,1
plotLCMBasis,2024-05-30,1,1
plotLCMBasis,2024-06-02,1,1
