date,path,title,count,uniques
2022-03-16,/schorschinho/LCModel,GitHub - schorschinho/LCModel: A collection of compiled LCModel binaries for ...,7,3
2022-03-16,/schorschinho/LCModel/tree/main/source,LCModel/source at main · schorschinho/LCModel · GitHub,2,1
2022-03-16,/schorschinho/lcmodel,GitHub - schorschinho/LCModel: A collection of compiled LCModel binaries for ...,1,1
2022-03-16,/schorschinho/LCModel/blob/main/binaries/win/win10/LCModel.exe.zip,LCModel/LCModel.exe.zip at main · schorschinho/LCModel · GitHub,1,1
2022-03-16,/schorschinho/LCModel/commit/63dccb1be13c5ea4ee2df20db1b4a06c651355e2,"Add source code, test data, Win10 binary, readme, and license. · schorschinho...",1,1
2022-03-16,/schorschinho/LCModel/tree/main/test_lcm,LCModel/test_lcm at main · schorschinho/LCModel · GitHub,1,1
