date,path,title,count,uniques
2022-04-23,/schorschinho/LCModel,schorschinho/LCModel: A collection of compiled LCModel binaries for various o...,33,17
2022-04-23,/schorschinho/LCModel/blob/main/binaries/macos/catalina/lcmodel.zip,LCModel/lcmodel.zip at main · schorschinho/LCModel · GitHub,4,4
2022-04-23,/schorschinho/LCModel/blob/main/binaries/win/win10/LCModel.exe.zip,LCModel/LCModel.exe.zip at main · schorschinho/LCModel · GitHub,4,2
2022-04-23,/schorschinho/LCModel/find/main,File Finder · GitHub,2,1
2022-04-23,/schorschinho/LCModel/search,Search · lcmodel for mac · GitHub,2,1
2022-04-23,/schorschinho/LCModel/actions,Actions · schorschinho/LCModel · GitHub,1,1
2022-04-23,/schorschinho/LCModel/blob/main/LICENSE.md,LCModel/LICENSE.md at main · schorschinho/LCModel · GitHub,1,1
2022-04-23,/schorschinho/LCModel/blob/main/README.md,LCModel/README.md at main · schorschinho/LCModel · GitHub,1,1
2022-04-23,/schorschinho/LCModel/issues,Issues · schorschinho/LCModel · GitHub,1,1
2022-04-23,/schorschinho/LCModel/projects,Projects · LCModel · GitHub,1,1
