repository_name,site,views,unique_visitors/cloners
github-stats-osprey,github.com,4,2
LCModel,Google,20,12
LCModel,Bing,9,6
LCModel,cn.bing.com,2,2
LCModel,forum.mrshub.org,2,1
LCModel,es.search.yahoo.com,1,1
nifti-mrs-matlab,cn.bing.com,5,1
nifti-mrs-matlab,meduniwien.webex.com,2,2
osprey,Google,96,51
osprey,schorschinho.github.io,76,6
osprey,specfitlab.com,17,4
osprey,kennedykrieger.org,12,4
osprey,Bing,8,4
osprey,mrshub.org,5,5
osprey,github.com,5,3
osprey,ecosia.org,3,1
osprey,mail.google.com,2,2
osprey,cn.bing.com,1,1
osprey-dw-workshop,github.com,1,1
