repository_name,date,views,unique_visitors/cloners
osprey,2022-11-23,22,10
osprey,2022-11-24,49,10
osprey,2022-11-25,43,18
osprey,2022-11-26,29,7
osprey,2022-11-27,44,2
osprey,2022-11-28,41,12
osprey,2022-11-29,41,18
osprey,2022-11-30,46,19
osprey,2022-12-01,57,9
osprey,2022-12-02,164,16
osprey,2022-12-03,3,2
osprey,2022-12-04,1,1
osprey,2022-12-05,34,15
osprey,2022-12-06,19,9
osprey-dw-workshop,2022-11-24,1,1
