repository_name,site,views,unique_visitors/cloners
github-stats-osprey,github.com,4,2
LCModel,Google,27,12
LCModel,Bing,5,4
LCModel,cn.bing.com,2,2
LCModel,forum.mrshub.org,2,1
LCModel,es.search.yahoo.com,1,1
