repository_name,site,views,unique_visitors/cloners
github-stats-osprey,github.com,4,2
LCModel,Google,24,10
LCModel,Bing,5,4
LCModel,forum.mrshub.org,3,2
LCModel,cn.bing.com,2,2
LCModel,es.search.yahoo.com,1,1
nifti-mrs-matlab,cn.bing.com,5,1
nifti-mrs-matlab,meduniwien.webex.com,2,2
osprey,Google,102,52
osprey,github.com,14,5
osprey,schorschinho.github.io,13,7
osprey,kennedykrieger.org,11,3
osprey,specfitlab.com,6,2
osprey,forum.mrshub.org,5,1
osprey,mrshub.org,4,4
osprey,Bing,3,3
osprey,ecosia.org,3,1
osprey,mail.google.com,2,2
osprey-dw-workshop,github.com,1,1
