repository_name,date,clones,unique_visitors/cloners
github-stats-osprey,2022-12-06,5,4
github-stats-osprey,2022-12-07,7,5
github-stats-osprey,2022-12-08,4,3
github-stats-osprey,2022-12-09,5,4
github-stats-osprey,2022-12-10,7,5
github-stats-osprey,2022-12-11,6,5
github-stats-osprey,2022-12-12,5,3
github-stats-osprey,2022-12-13,6,4
github-stats-osprey,2022-12-14,7,5
github-stats-osprey,2022-12-15,6,4
github-stats-osprey,2022-12-16,6,4
github-stats-osprey,2022-12-17,9,6
github-stats-osprey,2022-12-18,6,4
LCModel,2022-12-07,2,1
LCModel,2022-12-08,1,1
