repository_name,date,clones,unique_visitors/cloners
github-stats-osprey,2023-07-28,6,4
github-stats-osprey,2023-07-29,7,6
github-stats-osprey,2023-07-30,4,3
github-stats-osprey,2023-07-31,7,5
github-stats-osprey,2023-08-01,4,3
github-stats-osprey,2023-08-02,6,5
github-stats-osprey,2023-08-03,6,5
github-stats-osprey,2023-08-04,5,4
github-stats-osprey,2023-08-05,6,5
github-stats-osprey,2023-08-06,4,3
github-stats-osprey,2023-08-07,7,6
github-stats-osprey,2023-08-08,7,6
github-stats-osprey,2023-08-09,6,5
