repository_name,site,views,unique_visitors/cloners
LCModel,Google,157,16
LCModel,github.com,89,6
LCModel,Bing,47,1
LCModel,forum.mrshub.org,30,1
LCModel,cn.bing.com,3,2
LCModel,lncd.pitt.edu,2,1
MRSDeIdentificationTools,Google,2,2
