repository_name,date,views,unique_visitors/cloners
LCModel,2023-12-06,243,3
LCModel,2023-12-07,52,4
LCModel,2023-12-08,37,4
LCModel,2023-12-09,19,1
LCModel,2023-12-10,20,2
LCModel,2023-12-11,71,5
LCModel,2023-12-12,38,6
LCModel,2023-12-13,1,1
LCModel,2023-12-14,1,1
LCModel,2023-12-15,4,1
LCModel,2023-12-16,111,2
LCModel,2023-12-17,115,2
LCModel,2023-12-18,24,4
LCModel,2023-12-19,18,2
MRSDeIdentificationTools,2023-12-11,10,2
MRSDeIdentificationTools,2023-12-14,2,1
MRSDeIdentificationTools,2023-12-15,1,1
MRSDeIdentificationTools,2023-12-18,1,1
