repository_name,site,views,unique_visitors/cloners
LCModel,Google,75,16
LCModel,github.com,29,2
LCModel,ecosia.org,3,1
LCModel,statics.teams.cdn.office.net,1,1
LCModel,forum.mrshub.org,1,1
