repository_name,site,views,unique_visitors/cloners
multi-language-mrs-processing,Bing,1,1
osprey,Google,68,38
osprey,schorschinho.github.io,41,7
osprey,github.com,26,5
osprey,mrshub.org,8,5
osprey,Bing,5,4
osprey,cn.bing.com,4,3
osprey,forum.mrshub.org,4,1
osprey,mrshub.netlify.app,2,2
osprey,ukc-excel.officeapps.live.com,2,1
osprey,gabamrs.com,1,1
