date,path,title,count,uniques
2022-07-09,/schorschinho/LCModel,schorschinho/LCModel: A collection of compiled LCModel binaries for various o...,11,5
2022-07-09,/schorschinho/LCModel/blob/main/binaries/win/win10/LCModel.exe.zip,LCModel/LCModel.exe.zip at main · schorschinho/LCModel · GitHub,2,1
2022-07-09,/schorschinho/LCModel/blob/main/source/LCModel.f,LCModel/source at main · schorschinho/LCModel,1,1
2022-07-09,/schorschinho/LCModel/find/main,File Finder · GitHub,1,1
2022-07-09,/schorschinho/LCModel/tree/main/binaries/win,LCModel/binaries/win at main · schorschinho/LCModel · GitHub,1,1
2022-07-09,/schorschinho/LCModel/tree/main/binaries/win/win10,LCModel/binaries/win/win10 at main · schorschinho/LCModel · GitHub,1,1
2022-07-09,/schorschinho/LCModel/tree/main/source,schorschinho/LCModel: A collection of compiled LCModel binaries for various o...,1,1
