repository_name,date,clones,unique_visitors/cloners
osprey,2022-08-29,5,3
osprey,2022-08-30,1,1
osprey,2022-09-01,3,2
osprey-dw-workshop,2022-08-24,2,2
osprey-dw-workshop,2022-08-25,1,1
osprey-dw-workshop,2022-08-26,1,1
osprey-dw-workshop,2022-08-27,3,3
osprey-dw-workshop,2022-08-28,2,2
osprey-dw-workshop,2022-08-29,2,1
osprey-dw-workshop,2022-08-30,2,2
osprey-dw-workshop,2022-08-31,2,2
osprey-dw-workshop,2022-09-01,3,3
osprey-dw-workshop,2022-09-02,3,3
osprey-dw-workshop,2022-09-03,2,2
osprey-dw-workshop,2022-09-04,3,3
osprey-dw-workshop,2022-09-05,2,2
osprey-dw-workshop,2022-09-06,3,2
