repository_name,site,views,unique_visitors/cloners
LCModel,cn.bing.com,10,4
LCModel,DuckDuckGo,6,1
LCModel,forum.mrshub.org,5,2
LCModel,Bing,3,3
LCModel,l.facebook.com,3,1
LCModel,github.com,2,2
LCModel,ecosia.org,1,1
LCModel,m.facebook.com,1,1
