repository_name,site,views,unique_visitors/cloners
osprey,Google,190,49
osprey,schorschinho.github.io,77,6
osprey,github.com,28,9
osprey,mail.google.com,28,1
osprey,mrshub.org,20,5
osprey,kennedykrieger.org,11,4
osprey,specfitlab.com,11,2
osprey,Bing,8,2
osprey,biorxiv.org,5,1
osprey,ecosia.org,3,1
