repository_name,date,clones,unique_visitors/cloners
osprey,2023-04-09,1,1
osprey,2023-04-10,4,4
osprey,2023-04-11,10,6
osprey,2023-04-12,1,1
osprey,2023-04-13,3,2
osprey,2023-04-14,1,1
osprey,2023-04-17,1,1
osprey,2023-04-18,1,1
osprey,2023-04-19,1,1
osprey,2023-04-21,1,1
osprey,2023-04-22,1,1
