repository_name,site,views,unique_visitors/cloners
osprey,Google,112,46
osprey,github.com,29,10
osprey,kennedykrieger.org,12,5
osprey,mrshub.org,12,4
osprey,Bing,9,4
osprey,schorschinho.github.io,7,6
osprey,mrshub.netlify.app,4,4
osprey,forum.mrshub.org,4,3
osprey,specfitlab.com,3,2
osprey,mail.google.com,2,1
osprey-dw-workshop,github.com,3,1
