repository_name,date,clones,unique_visitors/cloners
LCModel,2024-01-20,1,1
LCModel,2024-01-25,1,1
LCModel,2024-01-29,1,1
multi-language-mrs-processing,2024-01-16,1,1
osprey,2024-01-16,2,2
osprey,2024-01-17,1,1
osprey,2024-01-19,1,1
osprey,2024-01-22,2,2
osprey,2024-01-24,1,1
osprey,2024-01-27,1,1
