date,path,title,count,uniques
2023-10-15,/schorschinho/github-stats-osprey,schorschinho/github-stats-osprey,1,1
2023-10-15,/schorschinho/LCModel/blob/main/binaries/win/win10/LCModel.exe.zip,LCModel/binaries/win/win10/LCModel.exe.zip at main · schorschinho/LCModel · G...,44,6
2023-10-15,/schorschinho/LCModel,schorschinho/LCModel: A collection of compiled LCModel binaries for various o...,39,27
2023-10-15,/schorschinho/LCModel/tree/main/binaries,LCModel/binaries at main · schorschinho/LCModel · GitHub,33,9
2023-10-15,/schorschinho/LCModel/tree/main/source,LCModel/source at main · schorschinho/LCModel · GitHub,27,8
2023-10-15,/schorschinho/LCModel/blob/main/README.md,LCModel/README.md at main · schorschinho/LCModel · GitHub,22,5
2023-10-15,/schorschinho/LCModel/tree/main/binaries/win/win10,LCModel/binaries/win/win10 at main · schorschinho/LCModel · GitHub,21,3
2023-10-15,/schorschinho/LCModel/tree/main/binaries/macos/catalina/intel,LCModel/binaries/macos/catalina/intel at main · schorschinho/LCModel · GitHub,17,2
2023-10-15,/schorschinho/LCModel/blob/main/binaries/win/win10/LICENSE.md,LCModel/binaries/win/win10/LICENSE.md at main · schorschinho/LCModel · GitHub,15,4
2023-10-15,/schorschinho/LCModel/blob/main/binaries/macos/catalina/m1/lcmodel.zip,File not found · GitHub,15,3
2023-10-15,/schorschinho/LCModel/blob/main/LICENSE.md,LCModel/LICENSE.md at main · schorschinho/LCModel · GitHub,15,2
