repository_name,site,views,unique_visitors/cloners
LCModel,Google,137,22
LCModel,forum.mrshub.org,42,4
LCModel,Bing,24,1
LCModel,github.com,20,4
LCModel,euc-onenote.officeapps.live.com,17,3
LCModel,statics.teams.cdn.office.net,11,2
LCModel,lncd.pitt.edu,4,3
LCModel,kennedykrieger.org,3,2
